id,name,latitude,longitude,transportMode
NSR:StopPlace:53730,Småbergan,68.66979,17.713477,bus
NSR:StopPlace:38100,Høgset E39,62.964399,7.769092,bus
NSR:StopPlace:53733,Kvalsundtunnelen,69.805125,19.014207,bus
NSR:StopPlace:53732,Småsletta,69.614628,18.807991,bus
NSR:StopPlace:38105,Demingane,62.327446,5.646317,bus
NSR:StopPlace:38103,Høgset fv. 279,62.963425,7.767962,bus
NSR:StopPlace:38102,Vikan,63.36994,8.692875,bus
NSR:StopPlace:9471,Velta,60.640352,12.273467,bus
NSR:StopPlace:9470,Kretavegen,60.442342,11.612191,bus
NSR:StopPlace:28720,Byrkjedal,58.781429,6.322334,bus
NSR:StopPlace:9474,Bergsødegarden,60.455615,11.637271,bus
NSR:StopPlace:28722,Aukland,59.19362,5.425109,bus
NSR:StopPlace:9473,Koppang torg,61.571098,11.051608,bus
NSR:StopPlace:9472,Koppang skole,61.567635,11.060207,bus
NSR:StopPlace:9479,Tjernsligrenda,60.443936,11.637484,bus
NSR:StopPlace:9477,Gran,60.452415,11.636174,bus
NSR:StopPlace:53728,Kvalshausen,70.05401,19.796035,bus
NSR:StopPlace:28728,Bysteinveien,58.774639,5.868276,bus
NSR:StopPlace:53729,Skogdal,69.343424,18.103862,bus
NSR:StopPlace:28729,Grøsfjell,58.484088,6.253309,bus
NSR:StopPlace:53724,Skogan,68.67505,16.565326,bus
NSR:StopPlace:28724,Byrkjeland,58.880632,6.192723,bus
NSR:StopPlace:53723,Kvalneset,69.830309,19.991814,bus
NSR:StopPlace:28723,Grønningen,59.38588,5.229402,bus
NSR:StopPlace:53726,Kvalnesodden,69.529838,18.357293,bus
NSR:StopPlace:53725,Smiberget,69.260287,19.41537,bus
NSR:StopPlace:28725,Byrkjemo,58.594525,6.079128,bus
NSR:StopPlace:53720,Smedvika,69.342371,18.791842,bus
NSR:StopPlace:53722,Smiberget,69.488709,19.664812,bus
NSR:StopPlace:53721,Kvalnesbukta,69.369028,20.031019,bus
NSR:StopPlace:38129,Høgstein,62.468633,6.030914,bus
NSR:StopPlace:38128,Eide skole,62.919554,7.446602,bus
NSR:StopPlace:9482,Rudshauggutua,60.439411,11.636961,bus
NSR:StopPlace:9481,Vermunddamvegen,60.697976,12.328079,bus
NSR:StopPlace:9485,Elsmobakken,60.435502,11.63719,bus
NSR:StopPlace:9488,Nordsjøen,60.703994,12.349245,bus
NSR:StopPlace:9487,Garstad,60.432569,11.638601,bus
NSR:StopPlace:53757,Kvannåskrysset,69.304164,17.8909,bus
NSR:StopPlace:53756,Snarbyeidet snuplass,69.765904,19.55845,bus
NSR:StopPlace:53759,Skoggard,69.407833,19.646,bus
NSR:StopPlace:53758,Snarvegen,69.657692,18.949363,bus
NSR:StopPlace:53753,Snarbybukta,69.799542,19.541502,bus
NSR:StopPlace:38123,Høgskulen i Volda,62.147309,6.087531,bus
NSR:StopPlace:53752,Kvannlia,69.272787,17.789907,bus
NSR:StopPlace:38122,Vikaskiftet,63.045973,8.07159,bus
NSR:StopPlace:53755,Kvannås,69.311777,17.878835,bus
NSR:StopPlace:53754,Skogeng,69.961476,22.037103,bus
NSR:StopPlace:38120,Eide,62.914856,7.445224,bus
NSR:StopPlace:38127,Høgstad,62.647314,8.746555,bus
NSR:StopPlace:38126,Vikbukta,62.690248,7.455944,bus
NSR:StopPlace:53751,Kvamstykket,69.657603,18.958497,bus
NSR:StopPlace:38125,Eide Auto,62.910445,7.434257,bus
NSR:StopPlace:53750,Snarby,69.798654,19.530937,bus
NSR:StopPlace:38124,Vikavollen,62.991297,8.252781,bus
NSR:StopPlace:9493,Sørkedalen,60.394501,11.670808,bus
NSR:StopPlace:9490,Nordby,60.404404,11.659543,bus
NSR:StopPlace:9497,Ormseter,60.887452,11.194197,bus
NSR:StopPlace:9496,Høgbråten,60.39832,11.542204,bus
NSR:StopPlace:9499,Gåsbu,60.899101,11.209244,bus
NSR:StopPlace:9498,Mapei,60.402364,11.542749,bus
NSR:StopPlace:28706,Byberg,58.828873,5.592765,bus
NSR:StopPlace:28707,Finnestadkrysset,58.994911,5.651017,bus
NSR:StopPlace:53746,Kvaløysletta terminal,69.695865,18.882757,bus
NSR:StopPlace:28702,Grudevegen,58.785826,5.643179,bus
NSR:StopPlace:53745,Smørpundmoen,69.190884,19.686014,bus
NSR:StopPlace:28701,Buøy ring,58.98635,5.7396,bus
NSR:StopPlace:53748,Kvaløyvågen,69.85231,18.821912,bus
NSR:StopPlace:28704,Buøy skole,58.985898,5.732774,bus
NSR:StopPlace:53747,Smørsgård,69.145307,18.05572,bus
NSR:StopPlace:28703,Grødaland,58.638221,5.608062,bus
NSR:StopPlace:53742,Kvaløysletta sykehjem,69.69226,18.864287,bus
NSR:StopPlace:38112,Høgskolen i Molde Julsundvegen,62.735182,7.104556,bus
NSR:StopPlace:53741,Kvalvåg,70.105525,19.71812,bus
NSR:StopPlace:38111,Egsetstranda,62.159544,6.042322,bus
NSR:StopPlace:53744,Skogen,69.735549,19.872779,bus
NSR:StopPlace:38110,Vikan Myren,62.949234,7.034693,bus
NSR:StopPlace:53743,Smørblomstvegen,69.700567,18.883398,bus
NSR:StopPlace:38116,Eide,62.194395,7.144111,bus
NSR:StopPlace:38115,Høgskolen i Molde,62.735946,7.109116,bus
NSR:StopPlace:28709,Grødemtunet,58.996084,5.65636,bus
NSR:StopPlace:53740,Småvika,68.740285,17.338517,bus
NSR:StopPlace:38114,Eid handelslag,62.586592,7.497248,bus
NSR:StopPlace:38113,Vikane,62.423582,6.298468,bus
NSR:StopPlace:53779,Solbakken,69.062784,19.488501,bus
NSR:StopPlace:38141,Hønebukta,63.106888,7.735774,bus
NSR:StopPlace:53778,Kvelveneset,69.235357,17.927436,bus
NSR:StopPlace:38140,Vikebukt kai,62.615155,7.146794,bus
NSR:StopPlace:53775,Skogheim,69.701124,20.526474,bus
NSR:StopPlace:38145,Berkvika,62.206097,5.967609,bus
NSR:StopPlace:53774,Solbakken,68.585932,16.702312,bus
NSR:StopPlace:38143,Høstmarkberga,62.734988,7.132947,bus
NSR:StopPlace:53776,Kvellro,68.575305,16.600364,bus
NSR:StopPlace:53771,Solbakken,69.637707,18.934438,bus
NSR:StopPlace:38149,Vikebygdvegen,62.146916,6.088555,bus
NSR:StopPlace:53770,Kveldro,70.037679,22.164593,bus
NSR:StopPlace:53773,Kveldsbeitet,68.859463,17.817874,bus
NSR:StopPlace:38147,Høvik,62.772768,8.007378,bus
NSR:StopPlace:53772,Kveldrovegen 26,69.64197,18.92843,bus
NSR:StopPlace:38146,Vikebygdkrysset,62.147233,6.120254,bus
NSR:StopPlace:38139,Eidem,62.852874,7.128955,bus
NSR:StopPlace:53768,Solbakk,69.510576,19.71155,bus
NSR:StopPlace:53767,Kveldro,69.323437,19.560025,bus
NSR:StopPlace:53769,Skogheim,69.913269,19.774377,bus
NSR:StopPlace:53764,Skogheim,69.236528,17.831688,bus
NSR:StopPlace:38134,Eide kryss Kleiva,62.193436,7.154346,bus
NSR:StopPlace:53763,Snemyr,69.744547,21.114926,bus
NSR:StopPlace:53766,Reisa Montessoriskole,69.745496,21.110476,bus
NSR:StopPlace:38132,Vike skule,62.617974,7.150217,bus
NSR:StopPlace:53765,Kveldro,68.855562,17.16076,bus
NSR:StopPlace:38131,Eide bedehus,62.195153,7.155376,bus
NSR:StopPlace:53760,Kvartsvegen,69.685433,19.080138,bus
NSR:StopPlace:38137,Eidehallen,62.919956,7.450211,bus
NSR:StopPlace:53762,Kvartsveien,68.780085,16.547682,bus
NSR:StopPlace:38136,Vikebukt E136,62.613321,7.146189,bus
NSR:StopPlace:53761,Snebakken,69.207304,17.649679,bus
NSR:StopPlace:38135,Hølevegen/Halvardsrema,62.505605,6.04262,bus
NSR:StopPlace:14170,Ringvollkrysset,60.731171,10.681862,bus
NSR:StopPlace:14172,Hinnkleiv,61.064819,10.465687,bus
NSR:StopPlace:14171,Ramsrudsvingen,60.944476,10.611176,bus
NSR:StopPlace:14178,Bøvre,60.905722,10.641369,bus
NSR:StopPlace:14177,Skjellerudsveen,61.099726,10.588433,bus
NSR:StopPlace:14179,Ulvenenga,61.097904,10.567148,bus
NSR:StopPlace:14173,Klundby,60.928163,10.627998,bus
NSR:StopPlace:14176,Dragertoppen,60.711447,10.644237,bus
NSR:StopPlace:14175,Hanssvea,60.915755,10.634599,bus
NSR:StopPlace:14181,Roterud Krokvang,61.097475,10.556884,bus
NSR:StopPlace:14180,Torpen,60.936213,10.525627,bus
NSR:StopPlace:14182,Hårsetvegen,60.936267,10.559675,bus
NSR:StopPlace:14189,Kjølbakken,61.096516,10.530055,bus
NSR:StopPlace:14188,Stumlia,60.982419,10.38222,bus
NSR:StopPlace:14185,Holtlivegen,61.097705,10.550035,bus
NSR:StopPlace:14184,Brynstad,60.940228,10.599301,bus
NSR:StopPlace:14187,Tølløfsrud,61.095991,10.537216,bus
NSR:StopPlace:14186,Lunde Biri,60.952558,10.582087,bus
NSR:StopPlace:28791,Digerheia,58.714522,5.574557,bus
NSR:StopPlace:28790,Dansenveien,58.90323,5.965682,bus
NSR:StopPlace:14159,Lønnum Øvre veg,60.885998,10.52417,bus
NSR:StopPlace:28796,Djupadalskroken,58.953353,5.640299,bus
NSR:StopPlace:28799,Djupvik øst,59.292691,5.253673,bus
NSR:StopPlace:28798,Djupvik vest,59.293097,5.247079,bus
NSR:StopPlace:28793,Dirdal,58.834015,6.181232,bus
NSR:StopPlace:28792,Diktervegen,59.396463,5.299007,bus
NSR:StopPlace:28795,Dirdal skule,58.816159,6.217575,bus
NSR:StopPlace:14150,Nordli,60.735244,10.703468,bus
NSR:StopPlace:14156,Skundbergvegen,60.885231,10.494835,bus
NSR:StopPlace:14157,Hjelpstein,60.750364,10.699848,bus
NSR:StopPlace:14152,Balberglia nord,61.155941,10.411938,bus
NSR:StopPlace:14151,Rusten,60.884283,10.463992,bus
NSR:StopPlace:14154,Skogheim,60.884488,10.485385,bus
NSR:StopPlace:14153,Strandtorget hovedinngang,61.113987,10.450096,bus
NSR:StopPlace:14161,Markeng,60.89074,10.557159,bus
NSR:StopPlace:14160,Søre Ål skole Skogenhallen,61.094162,10.47486,bus
NSR:StopPlace:14167,Roverud,61.078504,10.4728,bus
NSR:StopPlace:14166,Skøyen,60.892405,10.610095,bus
NSR:StopPlace:14169,Torsveen,61.073804,10.472747,bus
NSR:StopPlace:14168,Karmel Roli,60.89046,10.637995,bus
NSR:StopPlace:14165,Ånnerud,61.082243,10.473216,bus
NSR:StopPlace:14164,Flatsrud,60.892972,10.590158,bus
NSR:StopPlace:14138,Bjørkelunden,61.130913,10.443253,bus
NSR:StopPlace:14137,Bekkemellom,60.901618,10.318415,bus
NSR:StopPlace:14139,Bolstad,60.891385,10.289243,bus
NSR:StopPlace:28774,Dalanesvegen,59.368219,5.393944,bus
NSR:StopPlace:28777,Haga,59.187394,5.187392,bus
NSR:StopPlace:28776,Håvikvegen,59.508932,5.526591,bus
NSR:StopPlace:9402,Nygard,60.672086,12.095489,bus
NSR:StopPlace:9401,Ringkilen,60.45238,11.62173,bus
NSR:StopPlace:28773,Hafrsfjord skole,58.941991,5.654443,bus
NSR:StopPlace:28779,Dale,58.899208,5.778331,bus
NSR:StopPlace:14134,Elton,60.742189,10.674323,bus
NSR:StopPlace:14133,Snekkervegen,61.128679,10.447598,bus
NSR:StopPlace:14136,Landbruksvegen,61.133455,10.441389,bus
NSR:StopPlace:14135,Brennom,60.889445,10.450152,bus
NSR:StopPlace:14130,Tranalia,60.879736,10.246843,bus
NSR:StopPlace:14132,Bruflat,60.89236,10.265565,bus
NSR:StopPlace:14131,Moavegen,61.124949,10.44978,bus
NSR:StopPlace:28780,Dale,59.323972,6.403002,bus
NSR:StopPlace:14149,Tømmeråsfeltet,60.895614,10.421141,bus
NSR:StopPlace:14148,Hammersengflåa,61.126669,10.447426,bus
NSR:StopPlace:28786,Daleveien Sandvika,58.870734,5.765314,bus
NSR:StopPlace:28785,Daleveien,59.099072,5.700451,bus
NSR:StopPlace:28788,Dalveien,58.996823,5.628962,bus
NSR:StopPlace:28787,Dalsetveien,58.934906,5.726184,bus
NSR:StopPlace:28782,Dalen,59.044289,6.104244,bus
NSR:StopPlace:28781,Dale,59.178189,5.291003,bus
NSR:StopPlace:9412,Knapper skole,60.47075,11.630544,bus
NSR:StopPlace:28784,Dalevegen,59.180201,5.288973,bus
NSR:StopPlace:9411,Tryli,61.762398,10.701726,bus
NSR:StopPlace:28783,Dalesvingen,59.390646,5.234294,bus
NSR:StopPlace:9410,Fossbrua,61.785992,10.663503,bus
NSR:StopPlace:9406,Vonheim,60.431312,11.624891,bus
NSR:StopPlace:9405,Atndalen,61.796478,10.614442,bus
NSR:StopPlace:9403,Holmsbu,61.787844,10.554141,bus
NSR:StopPlace:28789,Damsgard,58.772686,5.591547,bus
NSR:StopPlace:9409,Røsen,60.684816,12.020431,bus
NSR:StopPlace:9408,Knapper,60.468972,11.62277,bus
NSR:StopPlace:9407,Fosseng,61.793761,10.641282,bus
NSR:StopPlace:14145,Bergengshøgda,60.881668,10.414539,bus
NSR:StopPlace:14144,Tomtegata,61.118686,10.462935,bus
NSR:StopPlace:14147,Brattlistuen,60.895572,10.39271,bus
NSR:StopPlace:14146,Lilletorget Nordsetervegen,61.118628,10.465322,bus
NSR:StopPlace:14141,Landheim,60.739835,10.685092,bus
NSR:StopPlace:14143,Lilletorget Brubakken,61.117567,10.464107,bus
NSR:StopPlace:14142,Dalheim skole,60.890948,10.361116,bus
NSR:StopPlace:14119,Bråstad,60.8343,10.67019,bus
NSR:StopPlace:14116,Sæter,60.842253,10.646822,bus
NSR:StopPlace:14115,Lillehammer skysstasjon,61.114744,10.461624,bus
NSR:StopPlace:14118,Raufoss Industripark Magasinflåa,60.733904,10.607271,bus
NSR:StopPlace:14117,Vang,60.839694,10.664189,bus
NSR:StopPlace:28753,Gya,58.59641,6.346519,bus
NSR:StopPlace:9420,Bergstubrua,60.465165,11.640525,bus
NSR:StopPlace:28755,Gydalen,58.568209,6.255712,bus
NSR:StopPlace:28754,Christian Bjellands gate,58.982292,5.708827,bus
NSR:StopPlace:9423,Grinna,60.460282,11.639473,bus
NSR:StopPlace:28751,Gustav Vigelands vei,58.968385,5.697232,bus
NSR:StopPlace:28750,Bøveien 66,59.003028,5.593253,bus
NSR:StopPlace:9421,Rognbakkvegen,60.67936,12.126468,bus
NSR:StopPlace:9416,Hirmoen,61.741155,10.753369,bus
NSR:StopPlace:9415,Holtgård,60.483432,11.614992,bus
NSR:StopPlace:9414,Skansen grendehus,60.677238,12.105556,bus
NSR:StopPlace:28757,Gydas vei,58.920516,5.860833,bus
NSR:StopPlace:28756,Christian Jacobsens gate,58.960825,5.735502,bus
NSR:StopPlace:28759,Gåsedalen,59.230535,6.23741,bus
NSR:StopPlace:9419,Atna skole,61.729502,10.815123,bus
NSR:StopPlace:9418,Sagbråtågutua,60.469655,11.635942,bus
NSR:StopPlace:14112,Fosshaug,60.697035,10.606498,bus
NSR:StopPlace:14111,Solbjør,60.839661,10.523497,bus
NSR:StopPlace:14114,Skarkerud,60.841895,10.629282,bus
NSR:StopPlace:14113,Stampesletta Bjerkebæk,61.123478,10.469238,bus
NSR:StopPlace:14110,Kristins veg,61.129943,10.459859,bus
NSR:StopPlace:14127,Lundstein skole,60.843348,10.661234,bus
NSR:StopPlace:14126,Gartneriet Fåberggata,61.123587,10.456954,bus
NSR:StopPlace:14129,Gartneriet Even Langseths veg,61.124593,10.455133,bus
NSR:StopPlace:14128,Lerudmyra,60.738116,10.647088,bus
NSR:StopPlace:9431,Grøtgarden,61.704381,10.880976,bus
NSR:StopPlace:28763,Gåsland,59.413249,5.308228,bus
NSR:StopPlace:9430,Midtskogen,61.715304,10.838563,bus
NSR:StopPlace:28766,Dagsland,59.503256,5.529493,bus
NSR:StopPlace:28765,Hadland,58.410066,6.026416,bus
NSR:StopPlace:9435,Strandheim,61.646874,10.883076,bus
NSR:StopPlace:9434,Nyåbrua,60.670049,12.172595,bus
NSR:StopPlace:28762,DNB Arena,58.954136,5.689826,bus
NSR:StopPlace:9433,Mo barne- og ungdomsskole,60.423664,11.642413,bus
NSR:StopPlace:28761,Gåsevikvegen,58.772592,5.725644,bus
NSR:StopPlace:9428,Hanshaugen,60.677104,12.141889,bus
NSR:StopPlace:9426,Rudsjordet,60.446935,11.635337,bus
NSR:StopPlace:28768,Dagsland kryss,59.197422,5.429545,bus
NSR:StopPlace:28767,Hadlandkrossen,58.703293,5.591467,bus
NSR:StopPlace:28769,Hadlandsveien,58.414307,6.023676,bus
NSR:StopPlace:9429,Mo kirke,60.428185,11.637484,bus
NSR:StopPlace:14123,Svartbekk,60.851882,10.665732,bus
NSR:StopPlace:14122,Lo,60.736294,10.63671,bus
NSR:StopPlace:14125,Helliroa,60.866033,10.624809,bus
NSR:StopPlace:14124,Nordre park,61.120257,10.459538,bus
NSR:StopPlace:14121,Koll,60.858949,10.675916,bus
NSR:StopPlace:14120,Våstad,60.878065,10.66986,bus
NSR:StopPlace:63199,Riksgränsen station,68.426401,18.122292,"rail,bus"
NSR:StopPlace:63197,Abisko turiststation,68.357437,18.781219,"rail,bus"
NSR:StopPlace:63195,Vansum,60.12352,11.394947,bus
NSR:StopPlace:63194,Mölndal station,57.656311,12.018611,rail
NSR:StopPlace:14192,Menkerud,61.080927,10.539217,bus
NSR:StopPlace:14194,Spiten,61.080095,10.526101,bus
NSR:StopPlace:14193,Hegge,60.969817,10.514469,bus
NSR:StopPlace:14190,Lierengkrysset,60.97327,10.472983,bus
NSR:StopPlace:14199,Brattberg,60.960579,10.550654,bus
NSR:StopPlace:14196,Gjørlia,61.083368,10.505148,bus
NSR:StopPlace:14195,Båberg,60.97053,10.551408,bus
NSR:StopPlace:14198,Helland,60.715101,10.645116,bus
NSR:StopPlace:14197,Dal,60.967946,10.500328,bus
NSR:StopPlace:63108,Fjällåsen station,67.51832,20.093887,rail
NSR:StopPlace:53791,Kvernmoelva,68.638656,17.726278,bus
NSR:StopPlace:63104,Bergsbakken skole,61.057124,9.438551,bus
NSR:StopPlace:63103,Jåtun,58.916857,5.718891,bus
NSR:StopPlace:63102,Østmoen,60.601186,11.87963,bus
NSR:StopPlace:38163,Vikenes vest gamleveien,62.494537,6.329267,bus
NSR:StopPlace:38161,Eidevegen,62.153627,6.313487,bus
NSR:StopPlace:38160,Vikenes gamlevegen,62.49448,6.332855,bus
NSR:StopPlace:53797,Solberg,69.495405,20.52949,bus
NSR:StopPlace:38167,Høyvika,62.495453,6.458646,bus
NSR:StopPlace:53796,Skogli,69.880371,19.45911,bus
NSR:StopPlace:38166,Vikestrand,62.073061,6.236892,bus
NSR:StopPlace:38165,Indre Eidhammer,62.53041,7.127798,bus
NSR:StopPlace:53798,Skogli,69.23391,19.828928,bus
NSR:StopPlace:53792,Kvernmoen,69.230489,17.698808,bus
NSR:StopPlace:53795,Solberg,69.423627,20.156494,bus
NSR:StopPlace:38169,Håheim,62.26434,5.858395,bus
NSR:StopPlace:53794,Kvesmenes,69.286217,19.959781,bus
NSR:StopPlace:38168,Ytre Eidhammer,62.535445,7.12896,bus
NSR:StopPlace:63119,Krokstadøra servicesenter,63.405442,9.534306,bus
NSR:StopPlace:53780,Skoghus,69.270203,17.932552,bus
NSR:StopPlace:63118,Melkneset,63.457251,8.077087,bus
NSR:StopPlace:63111,Salthaug,58.116568,7.035453,bus
NSR:StopPlace:63115,Fløvatnet,63.446423,7.989204,bus
NSR:StopPlace:63114,Nordmyrvegen,60.22418,11.145981,bus
NSR:StopPlace:63113,Sørsidevegen,61.349686,7.393659,bus
NSR:StopPlace:53789,Solberg,69.345728,19.383681,bus
NSR:StopPlace:38151,Eidemsbakken,62.856636,7.134051,bus
NSR:StopPlace:53786,Kvernelv,69.733485,21.036076,bus
NSR:StopPlace:53785,Solbakken,69.529937,20.5261,bus
NSR:StopPlace:38155,Høydal gammelbutikken,62.07437,6.213888,bus
NSR:StopPlace:53788,Kvernmo,68.637163,17.728158,bus
NSR:StopPlace:38154,Eidemskrysset,62.854196,7.137729,bus
NSR:StopPlace:53787,Solberg,68.992048,19.216112,bus
NSR:StopPlace:38153,Vikedalen,62.377056,6.591664,bus
NSR:StopPlace:53784,Skogli,69.133411,19.022678,bus
NSR:StopPlace:38158,Høydal Høydalsdalen,62.073761,6.221268,bus
NSR:StopPlace:53783,Kvernbekken,69.090501,18.345864,bus
NSR:StopPlace:38157,Eidestranda,63.301033,8.538837,bus
NSR:StopPlace:63129,Øvre Kirkåsen,64.862772,11.59692,bus
NSR:StopPlace:63122,Sørskogbygdvegen 2264,60.884765,11.994167,bus
NSR:StopPlace:63121,Allbrukshuset,63.301718,10.143398,bus
NSR:StopPlace:63120,Skogaromvegen,63.299617,10.143431,bus
NSR:StopPlace:63127,Hillesland,59.167528,5.276407,bus
NSR:StopPlace:63126,Hårbyløkka,59.095219,11.230449,bus
NSR:StopPlace:63125,Gamle Kongevei,59.111007,11.275642,bus
NSR:StopPlace:38181,Villa,62.57506,7.153595,bus
NSR:StopPlace:38180,Hånes,62.661558,6.239724,bus
NSR:StopPlace:38185,Håsen,62.671186,8.549697,bus
NSR:StopPlace:38184,Ville,62.18051,6.378109,bus
NSR:StopPlace:38183,Eidsdal Granlund,62.251165,7.159617,bus
NSR:StopPlace:38189,Eidshagen,62.593956,7.507267,bus
NSR:StopPlace:38188,Håberga,62.850465,7.109651,bus
NSR:StopPlace:38187,Røv,62.992666,8.942763,bus
NSR:StopPlace:38186,Eidseter,62.805999,7.579693,bus
NSR:StopPlace:63139,Rønsvika,63.386982,8.566099,bus
NSR:StopPlace:63134,Rindebekken,59.65937,8.353657,bus
NSR:StopPlace:63137,Saglia,58.688483,8.823847,bus
NSR:StopPlace:63136,Østre Sundby,59.704434,10.76334,bus
NSR:StopPlace:38170,Neråskrysset,62.614889,6.948904,bus
NSR:StopPlace:38174,Håhjemsvika,62.486175,6.688968,bus
NSR:StopPlace:38172,Vikkrysset,62.615981,6.954083,bus
NSR:StopPlace:38177,Hånes,62.169728,5.721497,bus
NSR:StopPlace:38175,Viklandet,62.70343,8.495791,bus
NSR:StopPlace:38179,Eidsdal skule,62.255244,7.161536,bus
NSR:StopPlace:63144,Øvre Li,60.621458,5.379841,bus
NSR:StopPlace:63148,Skei kirke,64.02108,11.632499,bus
NSR:StopPlace:63147,Seljehøyen,60.598539,5.00799,bus
NSR:StopPlace:63146,Skjelangervegen 962,60.598732,4.970892,bus
NSR:StopPlace:63141,Stokksletta,63.737485,9.710479,bus
NSR:StopPlace:63140,Klokkarstranda,61.572936,9.854087,bus
NSR:StopPlace:63156,Skråtårnet,58.919124,5.733646,bus
NSR:StopPlace:63155,Stadionparken,58.915691,5.729759,bus
NSR:StopPlace:63153,Jåttå,58.9133,5.725317,bus
NSR:StopPlace:63159,Nordbøåsen,59.406186,9.025419,bus
NSR:StopPlace:63158,Vågedalsveien,58.918851,5.713939,bus
NSR:StopPlace:63157,Hinnasvingene,58.925608,5.73471,bus
NSR:StopPlace:38192,Eidskrem,62.755497,6.998108,bus
NSR:StopPlace:38191,Håset,62.848418,7.099571,bus
NSR:StopPlace:38190,Vindgårdskiftet,62.46507,6.343961,bus
NSR:StopPlace:38196,Håvik,62.064913,6.259794,bus
NSR:StopPlace:38195,Vinsternes,63.245493,8.29046,bus
NSR:StopPlace:38194,Grovabukta,62.847397,7.091465,bus
NSR:StopPlace:63150,Rustad,61.778724,9.544732,bus
NSR:StopPlace:38193,Vinje,62.094888,7.218106,bus
NSR:StopPlace:38198,Håvikmyrane,62.582284,6.452098,bus
NSR:StopPlace:38197,Vinsternes nord,63.251216,8.315601,bus
NSR:StopPlace:63167,Nyland,69.967772,23.279198,bus
NSR:StopPlace:63166,Olav Vs plass,58.85293,5.73927,bus
NSR:StopPlace:63165,Strandgata nord,58.868265,5.74443,bus
NSR:StopPlace:63169,Malangen skole,69.33146,18.898496,bus
NSR:StopPlace:63168,Sanngrund,60.1996,11.58187,bus
NSR:StopPlace:63163,Hammarslandsdalen,60.26108,5.073205,bus
NSR:StopPlace:63161,Skipsholmvegen,69.637237,17.997273,bus
NSR:StopPlace:63170,Kvennset,62.786539,8.236321,bus
NSR:StopPlace:38449,Gullstein,63.206418,8.156469,bus
NSR:StopPlace:38448,Elsås,62.753627,7.302924,bus
NSR:StopPlace:14456,Kirkeby,60.784472,10.690121,bus
NSR:StopPlace:14459,Morken,62.189072,8.568504,bus
NSR:StopPlace:14458,Skjærdalen,60.681714,10.504035,bus
NSR:StopPlace:9325,Tjennet,60.374385,11.548438,bus
NSR:StopPlace:9324,Rena skole,61.142831,11.365871,bus
NSR:StopPlace:9323,Glorviksåsen,60.697215,11.95765,bus
NSR:StopPlace:9322,Illgoshaugen,60.367791,11.561784,bus
NSR:StopPlace:9317,Borge,60.693873,11.974704,bus
NSR:StopPlace:9315,Hanord,60.362204,11.575118,bus
NSR:StopPlace:9319,Søndre Haukerud,60.330916,11.613972,bus
NSR:StopPlace:38442,Hansgarden,62.64658,6.739592,bus
NSR:StopPlace:14453,Damsletta,60.776543,10.639747,bus
NSR:StopPlace:14452,Fjellvegen,62.205799,8.481952,bus
NSR:StopPlace:38440,Ytre Mjelve,62.770099,7.444027,bus
NSR:StopPlace:14454,Solsida hyttegrend,62.236021,8.316353,bus
NSR:StopPlace:38446,Gullset,63.014253,7.705158,bus
NSR:StopPlace:38445,Ytre Roksvåg,63.43071,8.143271,bus
NSR:StopPlace:14451,Ninive,60.684664,10.584035,bus
NSR:StopPlace:38443,Mauset,62.9913,8.885469,bus
NSR:StopPlace:14450,Dalaroa,60.914678,10.645035,bus
NSR:StopPlace:38439,Elsebøvegen,62.33455,5.665567,bus
NSR:StopPlace:38438,Gule,62.901842,6.962504,bus
NSR:StopPlace:38437,Ytre Mittet,62.696939,7.684809,bus
NSR:StopPlace:38436,Gujord bru,62.783968,7.506629,bus
NSR:StopPlace:14468,Bjorli Byggefelt,62.255339,8.213624,bus
NSR:StopPlace:14467,Kaspergården,60.786272,10.695325,bus
NSR:StopPlace:14469,Nybrua,60.791571,10.683426,bus
NSR:StopPlace:9331,Sand bru,60.390664,11.538024,bus
NSR:StopPlace:9336,Vestli,60.39978,11.524372,bus
NSR:StopPlace:9334,Skyvang handel,60.689945,12.002714,bus
NSR:StopPlace:9333,Sand,60.391863,11.541028,bus
NSR:StopPlace:9328,Kverngutua,60.691424,11.994609,bus
NSR:StopPlace:9327,Nesset,60.379233,11.541031,bus
NSR:StopPlace:14464,Østre-Vestre Totenveg,60.790749,10.696545,bus
NSR:StopPlace:38430,Gudbrandsjuvet,62.330813,7.472243,bus
NSR:StopPlace:14463,Kloppom,62.239872,8.241404,bus
NSR:StopPlace:14466,Snikkerhaugen,60.666739,10.509673,bus
NSR:StopPlace:14465,Nordsletti,62.212887,8.461138,bus
NSR:StopPlace:38435,Elnesvågen skolesenter,62.853574,7.156203,bus
NSR:StopPlace:38434,Ytre Liadal,62.245576,5.992504,bus
NSR:StopPlace:38433,Gudmundset,62.455542,6.593623,bus
NSR:StopPlace:14462,Botten,62.125996,8.771698,bus
NSR:StopPlace:14461,Gjøvik gård,60.793568,10.694351,bus
NSR:StopPlace:63406,Sandstrandnes,68.745104,15.358535,bus
NSR:StopPlace:14439,Parksvingen Tranbergvegen,60.803468,10.6656,bus
NSR:StopPlace:63405,Haugedalsveien 1043,61.195101,11.496189,bus
NSR:StopPlace:14438,Lesjaverk,62.193356,8.534928,bus
NSR:StopPlace:63404,Jansrud,59.681526,11.469448,bus
NSR:StopPlace:38469,Emblem,62.436596,6.444192,bus
NSR:StopPlace:63403,Byavegen 156,64.033064,11.519034,bus
NSR:StopPlace:14435,Doset,62.197531,8.512795,bus
