stationId,stationName,scheduledDeparture,expectedDeparture,actualDeparture,delaySeconds,isDelayed,destination,lineId,lineName,lineCode,transportMode,serviceJourneyId,realtime,delaySource,scrapedAt
NSR:StopPlace:59639,Sonsveien stasjon,2026-04-27T02:32:00+02:00,2026-04-27T02:32:00+02:00,,0.0,0,Oslo lufthavn,VYX:Line:56,FB11 Fredrikstad-Oslo Lufthavn (OSL),FB11,bus,VYX:ServiceJourney:d44b33973888d082cc1bbd2bbc9d7ed7b306bb0a,False,planned,2026-04-27T01:59:00.435850+02:00
NSR:StopPlace:58404,Nationaltheatret,2026-04-27T02:51:00+02:00,2026-04-27T02:51:00+02:00,,0.0,0,Nydalen T,RUT:Line:37,Nydalen T - Helsfyr,37,bus,RUT:ServiceJourney:c0e49125fb3bb303f6a821a5faccb6c9,False,planned,2026-04-27T01:59:00.435850+02:00
NSR:StopPlace:58404,Nationaltheatret,2026-04-27T02:52:00+02:00,2026-04-27T02:52:00+02:00,,0.0,0,Grorud T,RUT:Line:31,Snarøya - Fornebu - Tonsenhagen - Grorud,31,bus,RUT:ServiceJourney:94a2b6922eaed4a9b0a1fe3b711e0a95,False,planned,2026-04-27T01:59:00.435850+02:00
NSR:StopPlace:58404,Nationaltheatret,2026-04-27T02:55:00+02:00,2026-04-27T02:55:00+02:00,,0.0,0,Fornebu,RUT:Line:31,Snarøya - Fornebu - Tonsenhagen - Grorud,31,bus,RUT:ServiceJourney:8e7f740aa6d87e5c1f8ef5cffffa3ce9,False,planned,2026-04-27T01:59:00.435850+02:00
NSR:StopPlace:58624,Umeå Centralstation,2026-04-27T02:08:00+02:00,2026-04-27T02:08:00+02:00,,0.0,0,Luleå,SJV:Line:0ff9f2b9-fbe5-4761-8a29-8813be35efaa,Stockholm-Narvik (-Luleå),,rail,SJV:ServiceJourney:0eabfad4-c61e-4fc3-8a75-7ebd11c5a873,False,planned,2026-04-27T01:59:00.435850+02:00
NSR:StopPlace:58925,Gausel stasjon,2026-04-27T02:36:00+02:00,2026-04-27T02:36:00+02:00,,0.0,0,Risavika via Stavanger,KOL:Line:8_1002,2,2,bus,KOL:ServiceJourney:1002_260318130080035_6032,False,planned,2026-04-27T01:59:00.435850+02:00
NSR:StopPlace:58925,Gausel stasjon,2026-04-27T02:49:00+02:00,2026-04-27T02:49:00+02:00,,0.0,0,Sandnes via Varatun,KOL:Line:8_1002,2,2,bus,KOL:ServiceJourney:1002_260318130077539_5035,False,planned,2026-04-27T01:59:00.435850+02:00
NSR:StopPlace:58856,Lysaker stasjon,2026-04-27T02:36:00+02:00,2026-04-27T02:36:00+02:00,,0.0,0,Grorud T,RUT:Line:31,Snarøya - Fornebu - Tonsenhagen - Grorud,31,bus,RUT:ServiceJourney:94a2b6922eaed4a9b0a1fe3b711e0a95,False,planned,2026-04-27T01:59:00.435850+02:00
NSR:StopPlace:63381,Örnsköldsvik Centralstation,2026-04-27T02:53:00+02:00,2026-04-27T02:53:00+02:00,,0.0,0,"Sundsvall, Stockholm",SJV:Line:8ca80b34-505a-4d76-b047-58b01590d0e1,Luleå-Stockholm ,Luleå-Stockholm ,rail,SJV:ServiceJourney:a5d49afa-0d54-4c88-aed3-161717bb597d,False,planned,2026-04-27T01:59:00.435850+02:00
NSR:StopPlace:63691,Vindeln station,2026-04-27T02:10:00+02:00,2026-04-27T02:10:00+02:00,,0.0,0,Luleå,SJV:Line:0ff9f2b9-fbe5-4761-8a29-8813be35efaa,Stockholm-Narvik (-Luleå),,rail,SJV:ServiceJourney:0eabfad4-c61e-4fc3-8a75-7ebd11c5a873,False,planned,2026-04-27T01:59:00.435850+02:00
NSR:StopPlace:63705,Enköping station,2026-04-27T02:05:00+02:00,2026-04-27T02:05:00+02:00,,0.0,0,Örebro,VYB:Line:27,900 Oslo - Arlanda - Stockholm,900,coach,VYB:ServiceJourney:8621e87b910279110892ce640dba2939a2f7f841,False,planned,2026-04-27T01:59:00.435850+02:00
